Security ID,Exchange,Date,Currency,Price Type,Price
PHY0488FAJ94,PDEX,20220131,PHP,01,102.215346
CND100009RF1,XCFE,20220131,CNY,01,103.244600
KR6065903645,XXXX,20220131,KRW,01,98.568200
US260543CL56,XNYS,20220131,USD,01,116.122500
TH0021036403,XXXX,20220131,THB,01,102.932667
TH5435036501,XXXX,20220131,THB,01,103.934190
NZWIAD0030L8,XNZE,20220131,NZD,01,101.517905
US25243YAH27,XFRA,20220131,USD,01,133.475600
US797440BK95,XNYS,20220131,USD,01,135.884700
US12189LAZ40,XNYS,20220131,USD,01,110.872700
AU3CB0234623,XXXX,20220131,AUD,01,108.473000
US00287YAW93,XNYS,20220131,USD,01,112.285400
TH065203B507,XXXX,20220131,THB,01,99.076019
US30161NAS09,XFRA,20220131,USD,01,122.013200
US12189LAE11,XNYS,20220131,USD,01,128.892400
US797440BQ65,XNYS,20220131,USD,01,112.200200
USQ0426RND62,YYYY,20220131,USD,01,107.279000
USY3R559AL64,XHKG,20220131,USD,01,103.871000
US097023BS30,XNYS,20220131,USD,01,92.267400
TH0834036509,XXXX,20220131,THB,01,100.600593
US02361DAQ34,XNYS,20220131,USD,01,115.249800
US25468PCR55,XNYS,20220131,USD,01,111.137200
US097023BL86,XNYS,20220131,USD,01,93.405300
US438516AT30,XFRA,20220131,USD,01,133.206100
US458140AV20,XBER,20220131,USD,01,111.667800
XS1418635337,XSES,20220131,USD,01,105.964000
US963320AV88,XNYS,20220131,USD,01,112.207700
CND100009WF1,XCFE,20220131,CNY,01,107.070700
MYBMO1600034,XXXX,20220131,MYR,01,102.769000
MYBVZ1601310,XXXX,20220131,MYR,01,106.850000
USG8850LAC49,XSES,20220131,USD,01,103.503000
US07177MAN39,XFRA,20220131,USD,01,123.504900
XS1405781854,XLUX,20220131,USD,01,120.558000
XS1422334448,XHKG,20220131,USD,01,103.938000
US384802AC87,XNYS,20220131,USD,01,108.682000
US501044CK58,XNYS,20220131,USD,01,139.939900
AU3CB0237733,XXXX,20220131,AUD,01,102.324000
XS1405782159,XLUX,20220131,USD,01,104.799000
XS1422790615,XHKG,20220131,USD,01,100.375000
US89417EAL39,XNYS,20220131,USD,01,109.036100
SG31A8000003,XSES,20220131,SGD,01,102.530000
SG73C2000007,XSES,20220131,SGD,01,104.403000
NZBNZDT387C9,XNZE,20220131,NZD,01,102.126568
US87305QCM15,OTC,20220131,USD,01,115.385400
AU3CB0237972,XXXX,20220131,AUD,01,106.496000
KR352701G665,XXXX,20220131,KRW,01,86.022400
XS1435072464,XLON,20220131,USD,01,108.998000
IDA0000737C5,XIDX,20220131,IDR,01,106.420000
IDA0000737D3,XIDX,20220131,IDR,01,112.510000
XS1435374126,XDUB,20220131,USD,01,106.859000
US654106AD51,XNYS,20220131,USD,01,107.833300
AU3CB0238228,XFRA,20220131,AUD,01,103.598000
MYBVT1501901,XXXX,20220131,MYR,01,105.487000
MYBVV1501881,XXXX,20220131,MYR,01,106.181000
MYBVW1501871,XXXX,20220131,MYR,01,106.533000
US202795JJ01,XFRA,20220131,USD,01,104.686900
MYBVQ1501840,XXXX,20220131,MYR,01,104.883000
XS1082471423,XFRA,20220131,AUD,01,107.814300
KR350901G663,XXXX,20220131,KRW,01,84.699000
US294429AG04,XNYS,20220131,USD,01,136.636600
IDA0000743C3,XIDX,20220131,IDR,01,108.640000
MYBVS1501770,XXXX,20220131,MYR,01,105.284000
XS1074049534,XSES,20220131,USD,01,106.024000
US023135AP19,XFRA,20220131,USD,01,122.195200
AU3CB0238475,XXXX,20220131,AUD,01,102.371000
XS1438451848,XSES,20220131,USD,01,101.983000
US313747AX55,XNYS,20220131,USD,01,100.101300
US58013MEK62,XNYS,20220131,USD,01,119.841900
VNTD16464693,HSTC,20220131,VND,01,186.582000
MYBVR1501780,XXXX,20220131,MYR,01,105.014000
MYBVP1501800,XXXX,20220131,MYR,01,104.881000
US20030NBU46,XFRA,20220131,USD,01,99.521100
US084664BV29,XNYS,20220131,USD,01,115.025900
US863667AG64,XNYS,20220131,USD,01,114.369500
XS1453462076,XHKG,20220131,USD,01,101.891000
PHY0486VAC10,PDEX,20220131,PHP,01,101.930672
US88167AAF84,XNYS,20220131,USD,01,81.000000
XS1457527015,XSES,20220131,USD,01,104.400000
US25468PCX24,XNYS,20220131,USD,01,105.822200
US465685AH81,XNYS,20220131,USD,01,123.809100
XS1457499645,XSES,20220131,USD,01,103.052000
XS1450332256,XHKG,20220131,USD,01,105.789000
XS1451270687,XHKG,20220131,USD,01,102.884000
US020002AT86,XNYS,20220131,USD,01,132.942500
US12189LAP67,XNYS,20220131,USD,01,127.881400
TH6693036704,XXXX,20220131,THB,01,104.419028
XS0972298300,XSES,20220131,USD,01,113.162000
HK0000300878,XXXX,20220131,HKD,01,100.162000
HK0000302049,XXXX,20220131,HKD,01,99.931000
US35177PAX50,XNYS,20220131,USD,01,125.585200
US92343VCK89,XNYS,20220131,USD,01,121.969600
XS1458407167,XXXX,20220131,HKD,01,100.695000
US94973VBB27,XNYS,20220131,USD,01,116.699800
US931427AR91,XFRA,20220131,USD,01,112.137000
US68389XBJ37,XNYS,20220131,USD,01,95.837000
SG31A9000002,XSES,20220131,SGD,01,103.170000
MYBVZ1602375,XXXX,20220131,MYR,01,104.996000
US494368BV45,XNYS,20220131,USD,01,102.806600
KR356102G670,XXXX,20220131,KRW,01,80.881600
US92343VDC54,XNYS,20220131,USD,01,108.974500
TH065203B705,XXXX,20220131,THB,01,104.214126
PHY8076NAE41,PDEX,20220131,PHP,01,100.115988
US30216KAA07,XSES,20220131,USD,01,102.899000
US136375CK60,XFRA,20220131,USD,01,100.241700
XS1463112885,XXXX,20220131,HKD,01,101.850000
USG8200TAE04,XHKG,20220131,USD,01,109.648000
US575634AT77,OTC,20220131,USD,01,102.992300
US427866AW83,XNYS,20220131,USD,01,105.986900
US594918BT09,YYYY,20220131,USD,01,111.227900
MYBVQ1602457,XXXX,20220131,MYR,01,103.231000
MYBVR1602448,XXXX,20220131,MYR,01,103.675000
MYBVS1602438,XXXX,20220131,MYR,01,104.114000
US29736RAG56,XNYS,20220131,USD,01,119.720700
AU3CB0239267,XFRA,20220131,AUD,01,104.110000
AU3CB0239366,XXXX,20220131,AUD,01,104.889000
MYBVS1501820,XXXX,20220131,MYR,01,105.223000
MYBGT1500037,XXXX,20220131,MYR,01,103.541000
US059165EH95,XBER,20220131,USD,01,102.417000
AU3CB0233872,XXXX,20220131,AUD,01,102.578000
XS1481811872,XLON,20220131,USD,01,103.506000
XS1480608600,XXXX,20220131,USD,01,102.026000
CND1000096R3,XCFE,20220131,CNY,01,108.192200
AU3CB0239507,XXXX,20220131,AUD,01,103.435119
IDJ0000080D9,XIDX,20220131,IDR,01,111.260000
US82620KAM53,OTC,20220131,USD,01,102.854000
MYBVZ1502583,XXXX,20220131,MYR,01,108.861000
US452308AQ28,XNYS,20220131,USD,01,124.384300
US91087BAB62,XBER,20220131,USD,01,96.748200
US25243YAV11,XLON,20220131,USD,01,110.985100
US25468PDN33,XNYS,20220131,USD,01,95.249800
XS1490623516,XSES,20220131,USD,01,102.993000
US50587KAB70,OTC,20220131,USD,01,116.649100
US03835VAF31,XNYS,20220131,USD,01,113.220500
USQ9194UAW29,XFRA,20220131,USD,01,104.415000
MYBVN1302402,XXXX,20220131,MYR,01,102.585000
XS1492430548,XXXX,20220131,HKD,01,101.319000
KR103502G636,XKRX,20220131,KRW,01,89.833400
US037833CD08,HMTF,20220131,USD,01,110.305100
US00913RAE62,OTC,20220131,USD,01,107.257000
US44891CAK99,XMUN,20220131,USD,01,100.320000
USP6629MAA01,XSES,20220131,USD,01,103.789000
USP6629MAB83,XSES,20220131,USD,01,92.693000
US59284MAB00,XSES,20220131,USD,01,92.840600
USG8200TAH35,XHKG,20220131,USD,01,102.529000
US05348EAZ25,XNYS,20220131,USD,01,112.118700
USQ3958YAC77,XBER,20220131,USD,01,104.756000
US31620MAU09,XNYS,20220131,USD,01,114.220300
US12189LAC54,XNYS,20220131,USD,01,124.198800
XS1497633179,XSES,20220131,USD,01,101.507000
US98419MAK62,XNYS,20220131,USD,01,115.727200
VNTD16464958,HSTC,20220131,VND,01,185.363000
AU3CB0239929,XXXX,20220131,AUD,01,103.225000
KR103503G691,XKRX,20220131,KRW,01,73.319100
USP29595AB42,EMTF,20220131,USD,01,107.837000
AU000XCLWAS7,XASX,20220131,AUD,01,109.439000
USP30179AR95,XLUX,20220131,USD,01,111.750000
US126408HF31,XFRA,20220131,USD,01,107.035700
US278865AW08,XNYS,20220131,USD,01,107.945200
US302154CG20,XFRA,20220131,USD,01,101.605000
XS1506425401,XXXX,20220131,HKD,01,102.017000
US654106AG82,XNYS,20220131,USD,01,105.221600
KR356101G6A7,XXXX,20220131,KRW,01,84.427800
TH6999037A05,XXXX,20220131,THB,01,104.956556
XS1508675417,XDUB,20220131,USD,01,104.374000
XS1508675508,XDUB,20220131,USD,01,112.120000
AU3CB0240364,XXXX,20220131,AUD,01,104.295000
US911312AZ91,XNYS,20220131,USD,01,107.288900
KR350702G6A3,XXXX,20220131,KRW,01,84.999300
NZWIAD0040L7,XNZE,20220131,NZD,01,101.126712
VNTD16465039,HSTC,20220131,VND,01,185.508000
US86562MAK62,EMTF,20220131,USD,01,103.150500
CND10000C882,XCFE,20220131,CNY,01,98.326600
NZAIADT210L1,XNZE,20220131,NZD,01,101.950350
XS1513739760,XDUB,20220131,USD,01,106.658000
AU3CB0240539,XXXX,20220131,AUD,01,103.340000
XS1509006034,XXXX,20220131,HKD,01,101.183000
XS1514269569,XXXX,20220131,HKD,01,101.258000
MYBVN1603288,XXXX,20220131,MYR,01,106.152000
LKB02032A016,XXXX,20220131,LKR,01,76.816700
LKB01628G019,XXXX,20220131,LKR,01,87.832600
LKB02032J017,XXXX,20220131,LKR,01,81.572500
LKB03043F011,XXXX,20220131,LKR,01,77.672000
LKB02033F013,XXXX,20220131,LKR,01,79.668000
LKB03044A010,XXXX,20220131,LKR,01,112.178200
LKB01226F014,XXXX,20220131,LKR,01,99.329300
LKB03045C013,XCOL,20220131,LKR,01,104.263200
LKB01025C157,XCOL,20220131,LKR,01,97.938500
LKB02035C155,XCOL,20220131,LKR,01,92.638200
LKB01023I019,XCOL,20220131,LKR,01,102.756600
LKB01530E152,XCOL,20220131,LKR,01,94.550000
LKB02541A016,XXXX,20220131,LKR,01,100.871200
LK0078D09939,XCOL,20220131,LKR,01,103.472425
LK0078D20027,XCOL,20220131,LKR,01,95.990236
LK0357D20454,XCOL,20220131,LKR,01,102.710623
LK0357D20470,XCOL,20220131,LKR,01,105.401820
LK0207D21038,XCOL,20220131,LKR,01,105.162529
LK0207D21053,XCOL,20220131,LKR,01,104.600082
US74251VAN29,XFRA,20220131,USD,01,118.346700
AU3CB0240646,XXXX,20220131,AUD,01,105.059000
KR380703G6B7,XXXX,20220131,KRW,01,97.675800
CND10000C8B5,XCFE,20220131,CNY,01,100.453700
MYBUX1601242,XXXX,20220131,MYR,01,97.378000
MYBUN1601250,XXXX,20220131,MYR,01,99.463000
SG76F4000001,XXXX,20220131,SGD,01,100.653000
US717081ED10,XNYS,20220131,USD,01,116.910300
US03040WAP05,XNYS,20220131,USD,01,109.306700
IDJ0000083C5,XIDX,20220131,IDR,01,106.630000
IDA0000776C3,XIDX,20220131,IDR,01,105.830000
XS1515240015,XHKG,20220131,USD,01,101.000000
US501044DF54,XNYS,20220131,USD,01,104.834800
US404280BH13,XNYS,20220131,USD,01,106.641600
US57636QAH74,XNYS,20220131,USD,01,112.074500
US124857AN39,XDUS,20220131,USD,01,110.178100
US913017CJ69,XNYS,20220131,USD,01,103.825100
US828807CZ89,XNYS,20220131,USD,01,113.691700
US534187AW96,XNYS,20220131,USD,01,134.259600
US375558BK80,XMUN,20220131,USD,01,110.937600
XS1520735181,XXXX,20220131,HKD,01,101.934000
US06051GFG91,XNYS,20220131,USD,01,122.554100
US713448DP06,XBER,20220131,USD,01,106.173500
US713448CC02,XFRA,20220131,USD,01,109.522600
US842400FW81,XNYS,20220131,USD,01,99.556600
AU3CB0241107,XXXX,20220131,AUD,01,107.831000
MYBVJ1604433,XXXX,20220131,MYR,01,100.122000
US94974BGK08,XNYS,20220131,USD,01,108.032700
US06051GFC87,XNYS,20220131,USD,01,123.791200
US912828U246,XBER,20220131,USD,01,101.781250
US032654AP03,XFRA,20220131,USD,01,112.554300
USY20721BR90,XSES,20220131,USD,01,119.000000
XS1531666680,XXXX,20220131,HKD,01,103.179000
US12189TAZ75,XNYS,20220131,USD,01,136.005700
US035240AE00,XNYS,20220131,USD,01,132.142300
US035240AF74,XNYS,20220131,USD,01,125.795400
US035240AG57,XDUB,20220131,USD,01,118.440100
US478375AK43,XNYS,20220131,USD,01,120.965200
US345370CS72,XNYS,20220131,USD,01,110.065400
US91324PCX87,XNYS,20220131,USD,01,113.736800
US020002BC43,XNYS,20220131,USD,01,114.998500
US26138EAY59,XFRA,20220131,USD,01,112.879600
US46625HJB78,XNYS,20220131,USD,01,131.216400
US539830BB41,XNYS,20220131,USD,01,112.330600
US501044CT67,XNYS,20220131,USD,01,123.231100
US61747YDY86,XNYS,20220131,USD,01,114.500500
US26884TAS15,OTC,20220131,USD,01,112.572000
US06051GEN51,XNYS,20220131,USD,01,134.160500
US655844BN78,XNYS,20220131,USD,01,115.116000
US172967JU60,XNYS,20220131,USD,01,118.005600
US92343VBG86,XNYS,20220131,USD,01,104.611300
TH0969038C01,XXXX,20220131,THB,01,106.639917
US42824CAY57,XNYS,20220131,USD,01,126.034600
US760759AN05,XNYS,20220131,USD,01,130.673700
US31428XBN57,XNYS,20220131,USD,01,110.929000
LK0055D23672,XCOL,20220131,LKR,01,103.055744
US6325C1CL16,XFRA,20220131,USD,01,106.000000
US86562MAN02,XLUX,20220131,USD,01,104.490000
US03939CAB90,OTC,20220131,USD,01,122.832700
US571748BC51,XNYS,20220131,USD,01,116.927400
XS1548865911,XSES,20220131,USD,01,102.398000
XS1550984816,EMTF,20220131,AUD,01,107.431400
KR6029888718,XXXX,20220131,KRW,01,99.421900
VNTD17474097,HSTC,20220131,VND,01,185.981000
MYBVS1700034,XKLS,20220131,MYR,01,106.586000
US61746BEG77,XNYS,20220131,USD,01,116.219000
XS1553212371,XHKG,20220131,USD,01,111.846000
US718286CB15,EMTF,20220131,USD,01,101.992000
USP37466AP78,XFRA,20220131,USD,01,111.210000
MYBGO1700018,XXXX,20220131,MYR,01,103.979000
XS1558472806,XXXX,20220131,HKD,01,100.008000
US594918CA09,XDUS,20220131,USD,01,121.064700
US478375AU25,XNYS,20220131,USD,01,115.925300
US037833CH12,YYYY,20220131,USD,01,117.715500
CND1000096Q5,XCFE,20220131,CNY,01,103.517900
CND10000G4X4,XCFE,20220131,CNY,01,103.668400
CND10000BTG4,XCFE,20220131,CNY,01,102.077300
KR350902G729,XKRX,20220131,KRW,01,98.232900
US29736RAK68,XNYS,20220131,USD,01,119.350700
USG8200TAD21,XHKG,20220131,USD,01,105.378000
US912828V988,XBER,20220131,USD,01,103.015625
US115637AL44,XNYS,20220131,USD,01,105.942200
XS1389097277,XDUB,20220131,CNH,01,108.449000
MYBGL1700022,XXXX,20220131,MYR,01,102.799000
LKB00824H013,XXXX,20220131,LKR,01,102.006400
LKB01528E016,XXXX,20220131,LKR,01,87.953800
LKB01528I017,XXXX,20220131,LKR,01,98.300100
US50075NAZ78,XFRA,20220131,USD,01,137.999900
US606822AN45,XNYS,20220131,USD,01,106.128800
AU3CB0242527,XFRA,20220131,AUD,01,108.541000
AU3CB0242774,XXXX,20220131,AUD,01,108.423916
US097023BV68,XNYS,20220131,USD,01,96.287800
KR6004943728,XKRX,20220131,KRW,01,99.137700
XS1567153363,XLON,20220131,HKD,01,103.708000
NZCEND0040L1,XNZE,20220131,NZD,01,101.914740
CND100009JX1,XCFE,20220131,CNY,01,106.843200
LKB01024A014,XXXX,20220131,LKR,01,102.884900
XS1570263563,XHKG,20220131,USD,01,105.185000
PHY0486VAD92,PDEX,20220131,PHP,01,103.147634
TH062303Q605,XXXX,20220131,THB,01,97.274879
US60687YAK55,XSES,20220131,USD,01,105.719600
XS1567431199,XXXX,20220131,HKD,01,103.706000
MYBVS1700422,XXXX,20220131,MYR,01,106.391000
US002824BH26,XNYS,20220131,USD,01,127.994700
XS1572168489,XXXX,20220131,HKD,01,100.170000
XS1572352810,XXXX,20220131,HKD,01,100.154000
CND100009JW3,XCFE,20220131,CNY,01,102.753800
CND100009SC6,XCFE,20220131,CNY,01,103.595500
US12189LBB62,XFRA,20220131,USD,01,115.156000
US58013MFC38,XNYS,20220131,USD,01,114.468300
US82620KAT07,OTC,20220131,USD,01,118.430000
XS1575045338,XSES,20220131,USD,01,105.944000
CND100008YK9,XCFE,20220131,CNY,01,104.074400
AU3CB0243236,XMUN,20220131,AUD,01,108.722597
NZMELDT024C2,XNZE,20220131,NZD,01,103.794555
US478160CG79,XNYS,20220131,USD,01,111.522400
XS1576750951,XSES,20220131,USD,01,100.714000
US91324PCZ36,XNYS,20220131,USD,01,114.180800
US756109AT12,XNYS,20220131,USD,01,122.763400
US912810RV26,XBER,20220131,USD,01,116.703125
US444859BG60,XNYS,20220131,USD,01,120.127900
XS1572322409,XHKG,20220131,USD,01,105.837000
US478375AS78,XNYS,20220131,USD,01,125.561800
USQ04578AG72,XFRA,20220131,USD,01,107.592000
USQ8352BAC83,OTC,20220131,USD,01,105.750000
US002824AY67,XNYS,20220131,USD,01,131.155700
US45685EAJ55,XNYS,20220131,USD,01,130.235800
US460146CQ41,XNYS,20220131,USD,01,114.713700
US423012AG85,OTC,20220131,USD,01,117.232400
US92343VDV36,XNYS,20220131,USD,01,132.828300
US595620AR65,XNYS,20220131,USD,01,112.036500
US842400GG23,XNYS,20220131,USD,01,103.975700
US00817YAP34,XNYS,20220131,USD,01,117.316000
LKB01026H014,XXXX,20220131,LKR,01,100.828300
US71567RAH93,XSES,20220131,USD,01,107.893000
US002824BN93,XNYS,20220131,USD,01,122.241300
XS1581376404,XLON,20220131,HKD,01,102.976000
AU3CB0243566,XXXX,20220131,AUD,01,108.717000
SG31B5000004,XSES,20220131,SGD,01,100.163000
US038222AM71,XFRA,20220131,USD,01,119.823600
MYBUN1700482,XXXX,20220131,MYR,01,101.273000
MYBUS1700499,XXXX,20220131,MYR,01,99.764000
MYBML1700020,XXXX,20220131,MYR,01,102.975000
USG2177UAB55,XSES,20220131,USD,01,105.274000
XS1273516358,XDUB,20220131,CNH,01,107.819000
XS1591628349,XXXX,20220131,HKD,01,102.018000
US743315AS29,XNYS,20220131,USD,01,115.200100
USG8201NAD42,XHKG,20220131,USD,01,109.878000
USG8201NAC68,XHKG,20220131,USD,01,105.742000
AU3CB0243764,XSTU,20220131,AUD,01,107.314000
XS1599276109,XHKG,20220131,USD,01,105.507000
MYBVN1701439,XXXX,20220131,MYR,01,104.558000
XS1565437487,XSES,20220131,USD,01,102.958000
XS1598828298,XLON,20220131,USD,01,107.500000
CND100014125,XCFE,20220131,CNY,01,100.364200
CND100013YY0,XCFE,20220131,CNY,01,105.792400
TH7954037407,XXXX,20220131,THB,01,103.603971
TH7954038405,XXXX,20220131,THB,01,103.920856
TH7954039403,XXXX,20220131,THB,01,103.307662
TH795403B401,XXXX,20220131,THB,01,103.208607
TH795403C409,XXXX,20220131,THB,01,104.605992
AU3CB0243970,XSTU,20220131,AUD,01,103.538000
XS1598716493,XLON,20220131,HKD,01,100.257000
MYBUN1700672,XXXX,20220131,MYR,01,100.521000
VNTD17474303,HSTC,20220131,VND,01,181.188000
US548661DQ70,XNYS,20220131,USD,01,108.226100
XS1226437512,XXXX,20220131,HKD,01,103.007000
CND10000G9Z8,XCFE,20220131,CNY,01,107.032300
US126408GX55,OTC,20220131,USD,01,113.419100
IDJ0000088E0,XIDX,20220131,IDR,01,112.660000
MYBUI1700698,XXXX,20220131,MYR,01,100.516000
AU3CB0244168,XXXX,20220131,AUD,01,107.581000
USG8450LAM66,XHKG,20220131,USD,01,116.121000
USG2120QAC09,XHKG,20220131,USD,01,105.475000
TH6693037405,XXXX,20220131,THB,01,108.265072
XS1603763688,XXXX,20220131,HKD,01,100.800000
AU3CB0244275,XXXX,20220131,AUD,01,100.336200
TH0021037500,XXXX,20220131,THB,01,107.928193
TH0021039506,XXXX,20220131,THB,01,108.145083
US960413AS12,XNYS,20220131,USD,01,119.120300
MYBVI1701553,XXXX,20220131,MYR,01,100.608000
CND10000G727,XCFE,20220131,CNY,01,105.441200
MYBVQ1501790,XXXX,20220131,MYR,01,104.933000
US494368BW28,XFRA,20220131,USD,01,114.307700
US824348AX47,XFRA,20220131,USD,01,116.131500
TW000B996016,ROCO,20220131,TWD,01,100.000000
US532457BR81,XNYS,20220131,USD,01,116.997100
US754730AF69,XNYS,20220131,USD,01,122.216300
US843646AU49,XNYS,20220131,USD,01,117.391200
US884903BP96,XNYS,20220131,USD,01,133.004800
US56501RAD89,XNYS,20220131,USD,01,132.351000
XS1573135099,XHKG,20220131,USD,01,105.844000
MYBMO1700040,XXXX,20220131,MYR,01,102.429000
MYBUN1700797,XXXX,20220131,MYR,01,104.240000
US260003AG33,XNYS,20220131,USD,01,135.826400
US89417EAM12,XNYS,20220131,USD,01,113.209200
MYBVZ1701631,XXXX,20220131,MYR,01,109.260000
TH0023037B09,XXXX,20220131,THB,01,100.544470
XS1596795358,XHKG,20220131,USD,01,100.250000
US384802AD60,XNYS,20220131,USD,01,117.046100
US459506AE19,XNYS,20220131,USD,01,111.630400
XS1612471117,XHKG,20220131,USD,01,100.250000
US391382AB40,OTC,20220131,USD,01,114.067700
US902494BD46,XNYS,20220131,USD,01,117.261800
US00817YAM03,XNYS,20220131,USD,01,109.063800
US747525AV54,XFRA,20220131,USD,01,117.188900
XS1616407786,XSES,20220131,HKD,01,101.888000
US00115AAF66,OTC,20220131,USD,01,109.536000
MYBVI1701686,XXXX,20220131,MYR,01,100.726000
US713448DV73,YYYY,20220131,USD,01,115.973300
XS1273512100,EMTF,20220131,CNH,01,106.549000
IDA0000809E8,XIDX,20220131,IDR,01,111.830000
XS1620834579,XXXX,20220131,USD,01,105.626000
HK0000342169,XXXX,20220131,HKD,01,101.562000
SG7CF3000005,XSES,20220131,SGD,01,102.139000
HK0000342813,XXXX,20220131,HKD,01,100.533000
XS1624346240,XLON,20220131,HKD,01,101.392000
US14149YBM93,XNYS,20220131,USD,01,107.026900
MYBMX1700033,XXXX,20220131,MYR,01,107.601000
USY2R016AB16,XFRA,20220131,USD,01,100.500000
KR352702G762,XXXX,20220131,KRW,01,94.956600
AU3CB0239754,XXXX,20220131,AUD,01,99.519000
AU3CB0244838,XFRA,20220131,AUD,01,104.135000
US05348EBB48,XNYS,20220131,USD,01,116.199000
US168863CE60,EMTF,20220131,USD,01,102.008100
US912828X885,XBER,20220131,USD,01,103.703125
US00206RDS85,XNYS,20220131,USD,01,125.125100
US913017CP20,XNYS,20220131,USD,01,108.507800
AU0000XVGZZ0,XFRA,20220131,AUD,01,103.989000
XS1637858546,XXXX,20220131,AUD,01,99.194000
TW000B997014,ROCO,20220131,TWD,01,100.000000
US78408LAA52,OTC,20220131,USD,01,112.119300
CND10000HJX7,XCFE,20220131,CNY,01,107.439400
XS1637274124,XSES,20220131,USD,01,61.625000
XS1639826251,XHKG,20220131,USD,01,102.477000
US46051MAF95,OTC,20220131,USD,01,118.458200
US37045VAL45,XNYS,20220131,USD,01,135.479000
HK0000098928,XHKG,20220131,CNH,01,105.908000
HK0000346319,XXXX,20220131,HKD,01,100.783000
US74432QCA13,XNYS,20220131,USD,01,119.063700
VNTD17474311,HSTC,20220131,VND,01,176.148000
MYBUI1700987,XXXX,20220131,MYR,01,100.556000
XS1634368259,XHKG,20220131,USD,01,103.125000
XS1642641812,XSES,20220131,USD,01,104.962000
XS1634541574,XLON,20220131,HKD,01,101.085000
XS1641477119,XSES,20220131,USD,01,102.590000
PHY6972FYG99,PDEX,20220131,PHP,01,99.783514
HK0000347754,XXXX,20220131,HKD,01,101.534000
US34959JAH14,XNYS,20220131,USD,01,114.277700
TW000B994029,ROCO,20220131,TWD,01,100.000000
XS1637846616,XSES,20220131,USD,01,103.324000
PHY0005MAB55,PDEX,20220131,PHP,01,100.639646
US96332HCG20,XNYS,20220131,USD,01,120.174600
XS1633950453,XSES,20220131,USD,01,100.252000
US2027A1JN82,XDUS,20220131,USD,01,114.005000
XS1574913189,XLUX,20220131,CNH,01,105.128000
US458140AY68,XDUS,20220131,USD,01,113.483900
US40049JBA43,XNYS,20220131,USD,01,112.964900
XS1644429695,XSES,20220131,USD,01,100.765000
USY20721BU20,XSES,20220131,USD,01,112.022000
MYBGI1700036,XXXX,20220131,MYR,01,100.387000
MYBGZ1700048,XXXX,20220131,MYR,01,105.933000
AU3CB0237436,XXXX,20220131,AUD,01,101.735000
XS1624183197,XHKG,20220131,USD,01,100.752000
XS1323910254,XSES,20220131,USD,01,104.804000
USY4899GCJ05,XSES,20220131,USD,01,104.293000
US001055AR35,XNYS,20220131,USD,01,112.169600
XS1619012450,XHKG,20220131,USD,01,100.394000
US01626PAG19,OTC,20220131,USD,01,112.750000
XS1644429935,XSES,20220131,USD,01,105.809000
US961214CX95,XNYS,20220131,USD,01,103.496000
AU3CB0245900,XXXX,20220131,AUD,01,103.604000
CND100009JY9,XCFE,20220131,CNY,01,107.544200
USP3143NAY06,EMTF,20220131,USD,01,104.718000
USP3143NAZ70,EMTF,20220131,USD,01,107.574000
XS1653762853,XXXX,20220131,HKD,01,102.480000
US19416QEK22,XNYS,20220131,USD,01,116.566900
XS1657899628,XSES,20220131,USD,01,104.964000
US26884ABH59,XNYS,20220131,USD,01,113.634100
MYBVN1700415,XXXX,20220131,MYR,01,104.108000
CND100009CH9,XCFE,20220131,CNY,01,106.884500
XS1273512795,XLUX,20220131,CNH,01,104.217000
US00817YAZ16,XNYS,20220131,USD,01,106.110200
CND10000HV78,XCFE,20220131,CNY,01,107.670200
CND10000HQ91,XCFE,20220131,CNY,01,108.286400
US579780AP26,XNYS,20220131,USD,01,114.760100
XS1637076164,XSES,20220131,USD,01,96.375000
US883556BY71,XNYS,20220131,USD,01,117.014700
US03040WAR60,XNYS,20220131,USD,01,104.993700
XS1662786513,XXXX,20220131,HKD,01,101.498000
US824348BH87,XNYS,20220131,USD,01,112.593200
MYBVS1702378,XXXX,20220131,MYR,01,107.317000
AU3CB0246478,XFRA,20220131,AUD,01,101.417000
AU3CB0246544,XXXX,20220131,AUD,01,104.080238
US224044CK16,OTC,20220131,USD,01,112.286500
XS1665379167,XLON,20220131,HKD,01,100.649000
HK0000317724,XHKG,20220131,CNH,01,106.022000
US63254AAS78,XFRA,20220131,USD,01,102.145000
CND100009CF3,XCFE,20220131,CNY,01,102.579000
XS1666998437,XXXX,20220131,HKD,01,100.877000
CND10000HS81,XCFE,20220131,CNY,01,111.821300
US059165EJ51,XFRA,20220131,USD,01,108.652000
MYBVL1702407,XXXX,20220131,MYR,01,104.163000
CND100008457,XCFE,20220131,CNY,01,104.314000
MYBVK1702433,XXXX,20220131,MYR,01,104.163000
MYBVN1702445,XXXX,20220131,MYR,01,106.020000
XS1645684660,XHKG,20220131,USD,01,100.377000
XS1645684827,XHKG,20220131,USD,01,103.715000
MYBVN1702411,XXXX,20220131,MYR,01,104.226000
KR103502G735,XKRX,20220131,KRW,01,91.955900
US929089AC42,XNYS,20220131,USD,01,120.242400
US9128282R06,XBER,20220131,USD,01,103.078125
US052769AE63,XFRA,20220131,USD,01,105.486900
TH0038037907,XXXX,20220131,THB,01,101.092602
TH6999034908,XXXX,20220131,THB,01,103.315911
KR103502G768,XKRX,20220131,KRW,01,98.078900
XS1673828353,XLON,20220131,HKD,01,102.503000
